ID,filename,listno,runno,onset,length,item,category,displayed,response,RT,question onset,para,counter,listcheck,runcheck
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,96.0000,8.0,85.0,joke,"Frequent naps prevent old age, especially when taken while driving.",2,0.4667549133300781,102.00518107414246,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,106.0000,8.0,122.0,nonjoke,"If you're filthy rich, sending your kids to college is a wonderful luxury.",1,0.48335981369018555,112.00650405883788,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,114.0000,8.0,18.0,nonjoke,"When we watch a sexy movie, my wife leans over and breathes on my collar.",1,0.4667220115661621,120.00746297836305,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,122.0000,8.0,151.0,joke,One good turn gets most of the blanket.,1,0.48337602615356445,128.00851893424988,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,130.0000,8.0,42.0,nonjoke,The best way to keep the milk from turning sour is to keep it in the cold.,1,0.7667422294616699,136.00958585739136,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,138.0000,8.0,9.0,joke,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a dress.",1,0.6667759418487549,144.0105860233307,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,148.0000,8.0,115.0,joke,"In the game of golf, nothing counts as much as your opponent.",1,0.5500690937042236,154.01184296607968,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,162.0000,8.0,67.0,joke,The most prevalent form of legalized gambling is elections.,1,0.4500389099121094,168.01364398002625,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,170.0000,8.0,7.0,joke,A replacement player hit a home run with my girl.,1,0.416733980178833,176.01465487480164,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,178.0000,8.0,80.0,nonjoke,He says he doesn't like to drink because it makes him feel sad.,1,0.48336100578308105,184.01570296287537,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,186.0000,8.0,30.0,nonjoke,Nothing you put in a banana split is as potentially fattening as the syrup.,1,0.48339080810546875,192.0000500679016,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,194.0000,8.0,71.0,joke,Save the whales; start a collection.,1,0.40006589889526367,200.00105404853818,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,210.0000,8.0,68.0,nonjoke,She always told girls not to look for a husband but just to date someone.,1,0.5334210395812988,216.00309801101685,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,218.0000,8.0,137.0,joke,A man who has lost ninety percent of his brain is called a widower.,1,0.3834879398345947,224.0040099620819,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,228.0000,8.0,44.0,nonjoke,The only place where you can find people who spend all their time minding their own business is the bank.,1,0.38338708877563477,234.005441904068,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,248.0000,8.0,20.0,nonjoke,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.",1,0.45014214515686035,254.0078768730164,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,258.0000,8.0,59.0,joke,"Women don't dress to please men; if they did, they'd dress a lot faster.",1,0.6834080219268799,264.0092298984528,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,274.0000,8.0,142.0,nonjoke,She's happy because she finally has a boyfriend who gets along with her father.,1,0.6834311485290527,280.01123690605164,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,302.0000,8.0,1.0,joke,"When I asked how long he should cook the noodles, I said at least ten inches.",1,0.5334360599517822,308.01480698585516,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,312.0000,8.0,81.0,joke,Another thing that has developed by leaps and bounds is modern dance.,2,0.8500950336456299,318.01609301567083,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,320.0000,8.0,41.0,joke,His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,1,0.4833860397338867,326.0004169940948,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,332.0000,8.0,98.0,nonjoke,"Nature has three ways of thinning the herd: drought, famine, and hunting.",1,0.5334229469299316,338.0019149780273,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,342.0000,8.0,37.0,joke,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the bathtub.",2,0.9333178997039795,348.003298997879,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,350.0000,8.0,86.0,nonjoke,"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",1,0.6668338775634766,356.0041060447693,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,360.0000,8.0,15.0,joke,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",1,1.0335450172424316,366.0054440498352,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,376.0000,8.0,149.0,joke,"She asked what state he was born in, and he said in the nude.",2,0.7667050361633301,382.00754594802856,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,396.0000,8.0,94.0,nonjoke,"To get something done, a committee should consist of no more than three people, two of whom are workers.",1,1.0001230239868164,402.01001501083374,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,424.0000,8.0,50.0,nonjoke,The only time my father ever raised a hand to his children was in discipline.,1,0.6667749881744385,430.01352190971375,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,432.0000,8.0,146.0,nonjoke,"Love has its benefits, and they are usually called memories.",1,0.5167818069458008,438.01448106765747,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,440.0000,8.0,103.0,joke,"I still miss my ex-wife, but I am improving my aim.",2,0.4500420093536377,446.0155260562897,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,450.0000,8.0,27.0,joke,"Once a week they hold a bingo game, and all the proceeds go to fight gambling.",1,0.3500490188598633,456.0001530647278,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,462.0000,8.0,31.0,joke,"He told her he wasn't himself, and she said she'd noticed the improvement.",2,0.46671199798583984,468.0016689300537,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,472.0000,8.0,48.0,nonjoke,"The new tax forms are more realistic: where your wife signs, it says ""partner"".",1,1.050158977508545,478.0029549598694,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,486.0000,8.0,124.0,nonjoke,"I've got Parkinson's disease, and he's got gout.",1,0.6500730514526367,492.00480794906616,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,494.0000,8.0,34.0,nonjoke,"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.",1,0.683413028717041,500.0058279037476,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,504.0000,8.0,90.0,nonjoke,A vacation is the shortest distance between two locations.,1,0.4333798885345459,510.0071539878845,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,512.0000,8.0,52.0,nonjoke,My wife did natural childbirth: no anesthetic.,1,0.500042200088501,518.0081958770752,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,520.0000,8.0,100.0,nonjoke,"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",3,1.0501759052276611,526.0091810226439,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,530.0000,8.0,147.0,joke,"When we got divorced, my wife and I split the house; she got the inside.",1,0.650068998336792,536.0105440616609,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,542.0000,8.0,136.0,nonjoke,The only fishing through the ice that some men ever do is for the trout.,1,0.5500199794769287,548.0121290683746,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,550.0000,8.0,96.0,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,0.3500850200653076,556.0130748748778,2.0,2.0,True,True
168_FED_20161228b_3T2,Outputs_used/FED_20161228b_3T2_run3_data.csv,1.0,3.0,560.0000,8.0,39.0,joke,The best way to remove coffee stains from a white blouse is with scissors.,2,0.3833620548248291,566.0143969058989,2.0,2.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,0.0000,8.0,136.0,nonjoke,The only fishing through the ice that some men ever do is for the trout.,NA,NA,6.009325981140138,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,8.0000,8.0,107.0,joke,The difference between a good speaker and a bad one is often a nice nap.,2,0.8000011444091797,14.010402917861938,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,18.0000,8.0,73.0,joke,One thing that makes the world go round is detours.,2,0.6000781059265137,24.011704921722412,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,26.0000,8.0,4.0,nonjoke,I knew a streetwalker who was so exclusive she had an unlisted telephone line.,1,0.8501238822937012,32.012787103652954,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,34.0000,8.0,17.0,joke,A committee keeps minutes and takes hours.,1,0.7001261711120605,40.01388287544251,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,42.0000,8.0,2.0,nonjoke,"She went on a fourteen day diet, but she only lost two ounces.",1,0.8667969703674316,48.014961957931526,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,52.0000,8.0,78.0,nonjoke,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,1,1.1667869091033936,58.01631999015808,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,62.0000,8.0,90.0,nonjoke,A vacation is the shortest distance between two locations.,2,0.8500840663909912,68.00100302696228,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,72.0000,8.0,51.0,joke,I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,3,0.6167709827423096,78.00229597091675,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,82.0000,8.0,22.0,nonjoke,Our son brought home a note from school saying they need a written excuse for his tardiness.,1,0.6667661666870117,88.00366187095642,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,90.0000,8.0,110.0,nonjoke,It's not hard to meet expenses; they're affordable.,1,0.9000670909881592,96.00473594665527,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,100.0000,8.0,132.0,nonjoke,The last time a guy in a mask took all my money I was in shock.,1,1.1834890842437744,106.00606393814087,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,108.0000,8.0,55.0,joke,His wife sued for divorce and asked for custody of the cash.,2,0.8834190368652344,114.007169008255,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,122.0000,8.0,36.0,nonjoke,A problem drinker is one who never quits.,3,1.0001780986785889,128.00899195671082,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,138.0000,8.0,6.0,nonjoke,Sunday is the day we bow our heads and rest.,1,0.5501081943511963,144.01118087768558,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,146.0000,8.0,137.0,joke,A man who has lost ninety percent of his brain is called a widower.,2,0.9167768955230713,152.0122730731964,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,154.0000,8.0,75.0,joke,"When reviewing your notes for a test, the most important ones will be illegible.",3,0.9835078716278076,160.01330399513245,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,168.0000,8.0,12.0,nonjoke,In some marriages the bride is given away by the family .,1,0.6334328651428223,174.01519203186038,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,176.0000,8.0,39.0,joke,The best way to remove coffee stains from a white blouse is with scissors.,2,0.7000861167907715,182.01628994941711,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,184.0000,8.0,87.0,joke,"It's always nicer to give than to receive, especially when its your opinion.",2,1.6002089977264404,190.00069093704224,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,194.0000,8.0,114.0,nonjoke,It's extraordinary what fine poker hand you get when you're playing stud.,2,0.8500819206237793,200.00204300880432,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,202.0000,8.0,149.0,joke,"She asked what state he was born in, and he said in the nude.",3,0.5167491436004639,208.00307393074038,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,214.0000,8.0,104.0,nonjoke,Politicians who are as American as apple pie still want their rewards.,1,0.9336118698120117,220.0045750141144,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,222.0000,8.0,77.0,joke,He is at the age when all the numbers in his little black book belong to doctors.,1,1.5502400398254395,228.00573992729187,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,234.0000,8.0,141.0,joke,The only crop that is grown in America and harvested abroad is the American tourist.,2,1.3000550270080566,240.007395029068,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,244.0000,8.0,42.0,nonjoke,The best way to keep the milk from turning sour is to keep it in the cold.,1,0.6333918571472168,250.00875306129456,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,258.0000,8.0,32.0,nonjoke,"Though most people think it's Rome, the world's most beloved capital is actually Vienna.",1,0.5334081649780273,264.0106148719788,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,268.0000,8.0,96.0,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,1.250148057937622,274.011960029602,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,276.0000,8.0,62.0,nonjoke,"I can walk on water, but I stagger on concrete.",2,0.5000989437103271,282.013041973114,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,306.0000,8.0,66.0,nonjoke,One good way to invest in the country is to buy a business.,1,0.5167291164398193,312.00040698051447,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,314.0000,8.0,52.0,nonjoke,My wife did natural childbirth: no anesthetic.,1,0.7501070499420166,320.0014688968658,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,322.0000,8.0,125.0,joke,I know one couple who got divorced and had to leave the house to the attorney.,2,0.950098991394043,328.00241494178766,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,332.0000,8.0,120.0,nonjoke,Two things are essential for success: wealth and fame.,1,0.6500558853149414,338.00387501716614,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,350.0000,8.0,30.0,nonjoke,Nothing you put in a banana split is as potentially fattening as the syrup.,1,1.1168010234832764,356.00628304481506,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,364.0000,8.0,15.0,joke,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",1,0.916766881942749,370.00817799568176,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,372.0000,8.0,46.0,nonjoke,Arguments between couples are healthy; sometimes they even prevent breakups.,1,0.8334271907806396,378.009260892868,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,386.0000,8.0,138.0,nonjoke,Modern science is amazing: garbage is now being made into gasoline.,1,0.7334551811218262,392.0111138820648,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,398.0000,8.0,111.0,joke,"Some husbands are good providers, but only if you count children.",2,0.9666759967803955,404.0127439498901,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,410.0000,8.0,18.0,nonjoke,"When we watch a sexy movie, my wife leans over and breathes on my collar.",1,1.2668108940124512,416.01437497138977,3.0,3.0,True,True
288_FED_20170412b_3T2,Outputs_used/FED_20170412b_3T2_run1_data.csv,1.0,1.0,422.0000,8.0,131.0,joke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",2,0.9668200016021729,428.01594400405884,3.0,3.0,True,True
